InvoiceDate,TimeID,Year,Month,Day
2011-03-07 12:06:00,4144,2011,3,7
2011-03-07 12:12:00,4145,2011,3,7
2011-03-07 12:17:00,4146,2011,3,7
2011-03-07 12:26:00,4147,2011,3,7
2011-03-07 12:31:00,4148,2011,3,7
2011-03-07 12:46:00,4149,2011,3,7
2011-03-07 12:50:00,4150,2011,3,7
2011-03-07 12:53:00,4151,2011,3,7
2011-03-07 12:54:00,4152,2011,3,7
2011-03-07 13:00:00,4153,2011,3,7
2011-03-07 13:01:00,4154,2011,3,7
2011-03-07 13:03:00,4155,2011,3,7
2011-03-07 13:05:00,4156,2011,3,7
2011-03-07 13:08:00,4157,2011,3,7
2011-03-07 13:10:00,4158,2011,3,7
2011-03-07 13:14:00,4159,2011,3,7
2011-03-07 13:16:00,4160,2011,3,7
2011-03-07 13:17:00,4161,2011,3,7
2011-03-07 13:19:00,4162,2011,3,7
2011-03-07 13:32:00,4163,2011,3,7
2011-03-07 13:33:00,4164,2011,3,7
2011-03-07 13:35:00,4165,2011,3,7
2011-03-07 13:36:00,4166,2011,3,7
2011-03-07 13:37:00,4167,2011,3,7
2011-03-07 13:38:00,4168,2011,3,7
2011-03-07 13:39:00,4169,2011,3,7
2011-03-07 13:40:00,4170,2011,3,7
2011-03-07 13:41:00,4171,2011,3,7
2011-03-07 13:42:00,4172,2011,3,7
2011-03-07 13:45:00,4173,2011,3,7
2011-03-07 13:49:00,4174,2011,3,7
2011-03-07 13:50:00,4175,2011,3,7
2011-03-07 13:51:00,4176,2011,3,7
2011-03-07 13:52:00,4177,2011,3,7
2011-03-07 13:54:00,4178,2011,3,7
2011-03-07 14:10:00,4179,2011,3,7
2011-03-07 14:17:00,4180,2011,3,7
2011-03-07 14:27:00,4181,2011,3,7
2011-03-07 14:29:00,4182,2011,3,7
2011-03-07 14:33:00,4183,2011,3,7
2011-03-07 14:45:00,4184,2011,3,7
2011-03-07 14:51:00,4185,2011,3,7
2011-03-07 14:54:00,4186,2011,3,7
2011-03-07 15:02:00,4187,2011,3,7
2011-03-07 15:40:00,4188,2011,3,7
2011-03-07 15:52:00,4189,2011,3,7
2011-03-07 16:14:00,4190,2011,3,7
2011-03-07 16:39:00,4191,2011,3,7
2011-03-07 16:40:00,4192,2011,3,7
2011-03-07 16:41:00,4193,2011,3,7
2011-03-07 17:04:00,4194,2011,3,7
2011-03-07 17:19:00,4195,2011,3,7
2011-03-07 17:23:00,4196,2011,3,7
2011-03-07 17:30:00,4197,2011,3,7
2011-03-07 17:42:00,4198,2011,3,7
2011-03-07 17:52:00,4199,2011,3,7
2011-03-07 17:55:00,4200,2011,3,7
2011-03-08 08:34:00,4201,2011,3,8
2011-03-08 08:52:00,4202,2011,3,8
2011-03-08 08:53:00,4203,2011,3,8
2011-03-08 09:23:00,4204,2011,3,8
2011-03-08 09:24:00,4205,2011,3,8
2011-03-08 09:26:00,4206,2011,3,8
2011-03-08 09:45:00,4207,2011,3,8
2011-03-08 10:04:00,4208,2011,3,8
2011-03-08 10:12:00,4209,2011,3,8
2011-03-08 10:33:00,4210,2011,3,8
2011-03-08 10:39:00,4211,2011,3,8
2011-03-08 11:39:00,4212,2011,3,8
2011-03-08 11:44:00,4213,2011,3,8
2011-03-08 11:46:00,4214,2011,3,8
2011-03-08 11:55:00,4215,2011,3,8
2011-03-08 11:59:00,4216,2011,3,8
2011-03-08 12:04:00,4217,2011,3,8
2011-03-08 12:05:00,4218,2011,3,8
2011-03-08 12:07:00,4219,2011,3,8
2011-03-08 12:19:00,4220,2011,3,8
2011-03-08 12:30:00,4221,2011,3,8
2011-03-08 12:49:00,4222,2011,3,8
2011-03-08 12:51:00,4223,2011,3,8
2011-03-08 12:52:00,4224,2011,3,8
2011-03-08 12:57:00,4225,2011,3,8
2011-03-08 13:12:00,4226,2011,3,8
2011-03-08 13:21:00,4227,2011,3,8
2011-03-08 13:23:00,4228,2011,3,8
2011-03-08 13:50:00,4229,2011,3,8
2011-03-08 13:54:00,4230,2011,3,8
2011-03-08 14:12:00,4231,2011,3,8
2011-03-08 14:35:00,4232,2011,3,8
2011-03-08 14:44:00,4233,2011,3,8
2011-03-08 14:47:00,4234,2011,3,8
2011-03-08 15:03:00,4235,2011,3,8
2011-03-08 15:07:00,4236,2011,3,8
2011-03-08 15:17:00,4237,2011,3,8
2011-03-08 15:22:00,4238,2011,3,8
2011-03-08 15:45:00,4239,2011,3,8
2011-03-08 16:31:00,4240,2011,3,8
2011-03-08 16:38:00,4241,2011,3,8
2011-03-08 16:39:00,4242,2011,3,8
2011-03-08 16:48:00,4243,2011,3,8
2011-03-08 17:23:00,4244,2011,3,8
2011-03-08 17:25:00,4245,2011,3,8
2011-03-08 17:28:00,4246,2011,3,8
2011-03-09 08:09:00,4247,2011,3,9
2011-03-09 08:33:00,4248,2011,3,9
2011-03-09 08:59:00,4249,2011,3,9
2011-03-09 09:11:00,4250,2011,3,9
2011-03-09 09:12:00,4251,2011,3,9
2011-03-09 09:44:00,4252,2011,3,9
2011-03-09 09:50:00,4253,2011,3,9
2011-03-09 09:52:00,4254,2011,3,9
2011-03-09 10:00:00,4255,2011,3,9
2011-03-09 10:19:00,4256,2011,3,9
2011-03-09 10:51:00,4257,2011,3,9
2011-03-09 10:58:00,4258,2011,3,9
2011-03-09 11:05:00,4259,2011,3,9
2011-03-09 11:18:00,4260,2011,3,9
2011-03-09 11:23:00,4261,2011,3,9
2011-03-09 11:25:00,4262,2011,3,9
2011-03-09 11:27:00,4263,2011,3,9
2011-03-09 11:28:00,4264,2011,3,9
2011-03-09 11:35:00,4265,2011,3,9
2011-03-09 11:44:00,4266,2011,3,9
2011-03-09 11:48:00,4267,2011,3,9
2011-03-09 11:53:00,4268,2011,3,9
2011-03-09 11:54:00,4269,2011,3,9
2011-03-09 11:59:00,4270,2011,3,9
2011-03-09 12:04:00,4271,2011,3,9
2011-03-09 12:12:00,4272,2011,3,9
2011-03-09 12:14:00,4273,2011,3,9
2011-03-09 12:19:00,4274,2011,3,9
2011-03-09 12:21:00,4275,2011,3,9
2011-03-09 12:33:00,4276,2011,3,9
2011-03-09 12:35:00,4277,2011,3,9
2011-03-09 12:38:00,4278,2011,3,9
2011-03-09 12:39:00,4279,2011,3,9
2011-03-09 12:44:00,4280,2011,3,9
2011-03-09 13:18:00,4281,2011,3,9
2011-03-09 13:50:00,4282,2011,3,9
2011-03-09 13:53:00,4283,2011,3,9
2011-03-09 13:56:00,4284,2011,3,9
2011-03-09 14:14:00,4285,2011,3,9
2011-03-09 14:22:00,4286,2011,3,9
2011-03-09 14:23:00,4287,2011,3,9
2011-03-09 14:30:00,4288,2011,3,9
2011-03-09 14:32:00,4289,2011,3,9
2011-03-09 14:49:00,4290,2011,3,9
2011-03-09 14:52:00,4291,2011,3,9
2011-03-09 14:57:00,4292,2011,3,9
2011-03-09 15:05:00,4293,2011,3,9
2011-03-09 15:08:00,4294,2011,3,9
2011-03-09 15:17:00,4295,2011,3,9
2011-03-09 15:20:00,4296,2011,3,9
2011-03-09 15:35:00,4297,2011,3,9
2011-03-09 15:47:00,4298,2011,3,9
2011-03-10 07:42:00,4299,2011,3,10
2011-03-10 07:43:00,4300,2011,3,10
2011-03-10 08:29:00,4301,2011,3,10
2011-03-10 08:31:00,4302,2011,3,10
2011-03-10 08:40:00,4303,2011,3,10
2011-03-10 09:30:00,4304,2011,3,10
2011-03-10 09:41:00,4305,2011,3,10
2011-03-10 09:49:00,4306,2011,3,10
2011-03-10 09:52:00,4307,2011,3,10
2011-03-10 09:53:00,4308,2011,3,10
2011-03-10 10:03:00,4309,2011,3,10
2011-03-10 10:04:00,4310,2011,3,10
2011-03-10 10:08:00,4311,2011,3,10
2011-03-10 10:10:00,4312,2011,3,10
2011-03-10 10:13:00,4313,2011,3,10
2011-03-10 10:22:00,4314,2011,3,10
2011-03-10 10:27:00,4315,2011,3,10
2011-03-10 10:29:00,4316,2011,3,10
2011-03-10 10:31:00,4317,2011,3,10
2011-03-10 10:32:00,4318,2011,3,10
2011-03-10 10:34:00,4319,2011,3,10
2011-03-10 10:38:00,4320,2011,3,10
2011-03-10 10:53:00,4321,2011,3,10
2011-03-10 10:56:00,4322,2011,3,10
2011-03-10 10:57:00,4323,2011,3,10
2011-03-10 11:13:00,4324,2011,3,10
2011-03-10 11:14:00,4325,2011,3,10
2011-03-10 11:15:00,4326,2011,3,10
2011-03-10 11:17:00,4327,2011,3,10
2011-03-10 11:19:00,4328,2011,3,10
2011-03-10 11:31:00,4329,2011,3,10
2011-03-10 11:32:00,4330,2011,3,10
2011-03-10 11:33:00,4331,2011,3,10
2011-03-10 11:37:00,4332,2011,3,10
2011-03-10 11:45:00,4333,2011,3,10
2011-03-10 11:52:00,4334,2011,3,10
2011-03-10 11:56:00,4335,2011,3,10
2011-03-10 12:04:00,4336,2011,3,10
2011-03-10 12:11:00,4337,2011,3,10
2011-03-10 12:16:00,4338,2011,3,10
2011-03-10 12:22:00,4339,2011,3,10
2011-03-10 12:26:00,4340,2011,3,10
2011-03-10 12:31:00,4341,2011,3,10
2011-03-10 12:42:00,4342,2011,3,10
2011-03-10 12:48:00,4343,2011,3,10
2011-03-10 12:50:00,4344,2011,3,10
2011-03-10 12:58:00,4345,2011,3,10
2011-03-10 12:59:00,4346,2011,3,10
2011-03-10 13:04:00,4347,2011,3,10
2011-03-10 13:07:00,4348,2011,3,10
2011-03-10 13:08:00,4349,2011,3,10
2011-03-10 13:28:00,4350,2011,3,10
2011-03-10 13:34:00,4351,2011,3,10
2011-03-10 13:46:00,4352,2011,3,10
2011-03-10 13:58:00,4353,2011,3,10
2011-03-10 14:14:00,4354,2011,3,10
2011-03-10 14:37:00,4355,2011,3,10
2011-03-10 14:42:00,4356,2011,3,10
2011-03-10 14:44:00,4357,2011,3,10
2011-03-10 14:45:00,4358,2011,3,10
2011-03-10 14:56:00,4359,2011,3,10
2011-03-10 15:01:00,4360,2011,3,10
2011-03-10 15:02:00,4361,2011,3,10
2011-03-10 15:03:00,4362,2011,3,10
2011-03-10 15:06:00,4363,2011,3,10
2011-03-10 15:08:00,4364,2011,3,10
2011-03-10 15:21:00,4365,2011,3,10
2011-03-10 15:27:00,4366,2011,3,10
2011-03-10 15:52:00,4367,2011,3,10
2011-03-10 16:16:00,4368,2011,3,10
2011-03-10 16:26:00,4369,2011,3,10
2011-03-10 18:18:00,4370,2011,3,10
2011-03-10 19:05:00,4371,2011,3,10
2011-03-11 08:31:00,4372,2011,3,11
2011-03-11 08:59:00,4373,2011,3,11
2011-03-11 09:07:00,4374,2011,3,11
2011-03-11 09:20:00,4375,2011,3,11
2011-03-11 09:23:00,4376,2011,3,11
2011-03-11 09:39:00,4377,2011,3,11
2011-03-11 09:42:00,4378,2011,3,11
2011-03-11 09:48:00,4379,2011,3,11
2011-03-11 09:54:00,4380,2011,3,11
2011-03-11 10:15:00,4381,2011,3,11
2011-03-11 10:18:00,4382,2011,3,11
2011-03-11 10:19:00,4383,2011,3,11
2011-03-11 10:22:00,4384,2011,3,11
2011-03-11 10:30:00,4385,2011,3,11
2011-03-11 10:31:00,4386,2011,3,11
2011-03-11 11:18:00,4387,2011,3,11
2011-03-11 11:30:00,4388,2011,3,11
2011-03-11 11:35:00,4389,2011,3,11
2011-03-11 11:37:00,4390,2011,3,11
2011-03-11 11:38:00,4391,2011,3,11
2011-03-11 11:41:00,4392,2011,3,11
2011-03-11 11:47:00,4393,2011,3,11
2011-03-11 12:00:00,4394,2011,3,11
2011-03-11 12:05:00,4395,2011,3,11
2011-03-11 12:11:00,4396,2011,3,11
2011-03-11 12:13:00,4397,2011,3,11
2011-03-11 12:17:00,4398,2011,3,11
2011-03-11 12:26:00,4399,2011,3,11
2011-03-11 12:29:00,4400,2011,3,11
2011-03-11 12:44:00,4401,2011,3,11
2011-03-11 12:54:00,4402,2011,3,11
2011-03-11 13:03:00,4403,2011,3,11
2011-03-11 13:13:00,4404,2011,3,11
2011-03-11 13:31:00,4405,2011,3,11
2011-03-11 13:34:00,4406,2011,3,11
2011-03-11 13:56:00,4407,2011,3,11
2011-03-11 14:03:00,4408,2011,3,11
2011-03-11 14:06:00,4409,2011,3,11
2011-03-11 14:15:00,4410,2011,3,11
2011-03-11 14:26:00,4411,2011,3,11
2011-03-11 14:29:00,4412,2011,3,11
2011-03-11 14:35:00,4413,2011,3,11
2011-03-11 14:37:00,4414,2011,3,11
2011-03-11 14:52:00,4415,2011,3,11
2011-03-11 14:58:00,4416,2011,3,11
2011-03-11 15:02:00,4417,2011,3,11
2011-03-11 15:14:00,4418,2011,3,11
2011-03-11 15:22:00,4419,2011,3,11
2011-03-11 15:42:00,4420,2011,3,11
2011-03-11 16:05:00,4421,2011,3,11
2011-03-11 16:43:00,4422,2011,3,11
2011-03-11 16:50:00,4423,2011,3,11
2011-03-11 16:54:00,4424,2011,3,11
2011-03-13 10:25:00,4425,2011,3,13
2011-03-13 10:27:00,4426,2011,3,13
2011-03-13 10:48:00,4427,2011,3,13
2011-03-13 10:57:00,4428,2011,3,13
2011-03-13 11:06:00,4429,2011,3,13
2011-03-13 11:18:00,4430,2011,3,13
2011-03-13 11:21:00,4431,2011,3,13
2011-03-13 11:38:00,4432,2011,3,13
2011-03-13 12:39:00,4433,2011,3,13
2011-03-13 12:51:00,4434,2011,3,13
2011-03-13 13:36:00,4435,2011,3,13
2011-03-13 13:46:00,4436,2011,3,13
2011-03-13 14:29:00,4437,2011,3,13
2011-03-13 14:55:00,4438,2011,3,13
2011-03-13 15:25:00,4439,2011,3,13
2011-03-13 15:55:00,4440,2011,3,13
2011-03-14 08:05:00,4441,2011,3,14
2011-03-14 08:21:00,4442,2011,3,14
2011-03-14 08:37:00,4443,2011,3,14
2011-03-14 08:41:00,4444,2011,3,14
2011-03-14 09:37:00,4445,2011,3,14
2011-03-14 09:42:00,4446,2011,3,14
2011-03-14 09:46:00,4447,2011,3,14
2011-03-14 09:59:00,4448,2011,3,14
2011-03-14 10:31:00,4449,2011,3,14
2011-03-14 10:36:00,4450,2011,3,14
2011-03-14 10:38:00,4451,2011,3,14
2011-03-14 10:41:00,4452,2011,3,14
2011-03-14 10:55:00,4453,2011,3,14
2011-03-14 10:57:00,4454,2011,3,14
2011-03-14 11:04:00,4455,2011,3,14
2011-03-14 11:38:00,4456,2011,3,14
2011-03-14 11:41:00,4457,2011,3,14
2011-03-14 11:44:00,4458,2011,3,14
2011-03-14 11:45:00,4459,2011,3,14
2011-03-14 11:46:00,4460,2011,3,14
2011-03-14 11:47:00,4461,2011,3,14
2011-03-14 12:11:00,4462,2011,3,14
2011-03-14 12:15:00,4463,2011,3,14
2011-03-14 12:17:00,4464,2011,3,14
2011-03-14 12:19:00,4465,2011,3,14
2011-03-14 12:24:00,4466,2011,3,14
2011-03-14 12:27:00,4467,2011,3,14
2011-03-14 12:28:00,4468,2011,3,14
2011-03-14 12:34:00,4469,2011,3,14
2011-03-14 12:41:00,4470,2011,3,14
2011-03-14 12:42:00,4471,2011,3,14
2011-03-14 12:51:00,4472,2011,3,14
2011-03-14 12:58:00,4473,2011,3,14
2011-03-14 12:59:00,4474,2011,3,14
2011-03-14 13:00:00,4475,2011,3,14
2011-03-14 13:04:00,4476,2011,3,14
2011-03-14 13:05:00,4477,2011,3,14
2011-03-14 13:25:00,4478,2011,3,14
2011-03-14 13:35:00,4479,2011,3,14
2011-03-14 13:36:00,4480,2011,3,14
2011-03-14 13:53:00,4481,2011,3,14
2011-03-14 13:56:00,4482,2011,3,14
2011-03-14 14:11:00,4483,2011,3,14
2011-03-14 14:28:00,4484,2011,3,14
2011-03-14 14:32:00,4485,2011,3,14
2011-03-14 14:51:00,4486,2011,3,14
2011-03-14 15:05:00,4487,2011,3,14
2011-03-14 15:11:00,4488,2011,3,14
2011-03-14 15:13:00,4489,2011,3,14
2011-03-14 15:40:00,4490,2011,3,14
2011-03-14 15:41:00,4491,2011,3,14
2011-03-14 15:48:00,4492,2011,3,14
2011-03-14 16:42:00,4493,2011,3,14
2011-03-14 16:46:00,4494,2011,3,14
2011-03-14 16:54:00,4495,2011,3,14
2011-03-15 08:18:00,4496,2011,3,15
2011-03-15 08:52:00,4497,2011,3,15
2011-03-15 09:13:00,4498,2011,3,15
2011-03-15 09:22:00,4499,2011,3,15
2011-03-15 09:32:00,4500,2011,3,15
2011-03-15 10:24:00,4501,2011,3,15
2011-03-15 10:26:00,4502,2011,3,15
2011-03-15 10:34:00,4503,2011,3,15
2011-03-15 10:45:00,4504,2011,3,15
2011-03-15 10:49:00,4505,2011,3,15
2011-03-15 10:53:00,4506,2011,3,15
2011-03-15 11:09:00,4507,2011,3,15
2011-03-15 11:30:00,4508,2011,3,15
2011-03-15 11:36:00,4509,2011,3,15
2011-03-15 11:38:00,4510,2011,3,15
2011-03-15 11:45:00,4511,2011,3,15
2011-03-15 12:03:00,4512,2011,3,15
2011-03-15 12:05:00,4513,2011,3,15
2011-03-15 12:06:00,4514,2011,3,15
2011-03-15 12:10:00,4515,2011,3,15
2011-03-15 12:11:00,4516,2011,3,15
2011-03-15 12:19:00,4517,2011,3,15
2011-03-15 12:37:00,4518,2011,3,15
2011-03-15 12:52:00,4519,2011,3,15
2011-03-15 12:54:00,4520,2011,3,15
2011-03-15 12:56:00,4521,2011,3,15
2011-03-15 13:01:00,4522,2011,3,15
2011-03-15 13:13:00,4523,2011,3,15
2011-03-15 13:23:00,4524,2011,3,15
2011-03-15 13:28:00,4525,2011,3,15
2011-03-15 13:32:00,4526,2011,3,15
2011-03-15 13:49:00,4527,2011,3,15
2011-03-15 13:55:00,4528,2011,3,15
2011-03-15 14:20:00,4529,2011,3,15
2011-03-15 14:21:00,4530,2011,3,15
2011-03-15 14:25:00,4531,2011,3,15
2011-03-15 14:32:00,4532,2011,3,15
2011-03-15 14:36:00,4533,2011,3,15
2011-03-15 14:41:00,4534,2011,3,15
2011-03-15 15:06:00,4535,2011,3,15
2011-03-15 15:31:00,4536,2011,3,15
2011-03-15 15:33:00,4537,2011,3,15
2011-03-15 15:36:00,4538,2011,3,15
2011-03-15 15:37:00,4539,2011,3,15
2011-03-15 15:42:00,4540,2011,3,15
2011-03-15 16:29:00,4541,2011,3,15
2011-03-15 16:39:00,4542,2011,3,15
2011-03-15 16:47:00,4543,2011,3,15
2011-03-15 16:51:00,4544,2011,3,15
2011-03-16 08:29:00,4545,2011,3,16
2011-03-16 08:31:00,4546,2011,3,16
2011-03-16 09:38:00,4547,2011,3,16
2011-03-16 09:47:00,4548,2011,3,16
2011-03-16 09:52:00,4549,2011,3,16
2011-03-16 09:58:00,4550,2011,3,16
2011-03-16 10:17:00,4551,2011,3,16
2011-03-16 10:24:00,4552,2011,3,16
2011-03-16 10:25:00,4553,2011,3,16
2011-03-16 10:45:00,4554,2011,3,16
2011-03-16 11:02:00,4555,2011,3,16
2011-03-16 11:09:00,4556,2011,3,16
2011-03-16 11:36:00,4557,2011,3,16
2011-03-16 11:39:00,4558,2011,3,16
2011-03-16 11:41:00,4559,2011,3,16
2011-03-16 11:47:00,4560,2011,3,16
2011-03-16 11:49:00,4561,2011,3,16
2011-03-16 11:50:00,4562,2011,3,16
2011-03-16 11:52:00,4563,2011,3,16
2011-03-16 11:57:00,4564,2011,3,16
2011-03-16 12:12:00,4565,2011,3,16
2011-03-16 12:13:00,4566,2011,3,16
2011-03-16 12:22:00,4567,2011,3,16
2011-03-16 12:26:00,4568,2011,3,16
2011-03-16 12:42:00,4569,2011,3,16
2011-03-16 12:43:00,4570,2011,3,16
2011-03-16 12:44:00,4571,2011,3,16
2011-03-16 12:45:00,4572,2011,3,16
2011-03-16 12:55:00,4573,2011,3,16
2011-03-16 13:00:00,4574,2011,3,16
2011-03-16 13:13:00,4575,2011,3,16
2011-03-16 13:29:00,4576,2011,3,16
2011-03-16 13:44:00,4577,2011,3,16
2011-03-16 13:58:00,4578,2011,3,16
2011-03-16 14:00:00,4579,2011,3,16
2011-03-16 14:02:00,4580,2011,3,16
2011-03-16 14:12:00,4581,2011,3,16
2011-03-16 14:31:00,4582,2011,3,16
2011-03-16 14:37:00,4583,2011,3,16
2011-03-16 14:49:00,4584,2011,3,16
2011-03-16 14:51:00,4585,2011,3,16
2011-03-16 14:54:00,4586,2011,3,16
2011-03-16 14:57:00,4587,2011,3,16
2011-03-16 15:17:00,4588,2011,3,16
2011-03-16 15:19:00,4589,2011,3,16
2011-03-16 15:34:00,4590,2011,3,16
2011-03-16 15:42:00,4591,2011,3,16
2011-03-16 15:45:00,4592,2011,3,16
2011-03-16 15:58:00,4593,2011,3,16
2011-03-16 16:08:00,4594,2011,3,16
2011-03-16 16:23:00,4595,2011,3,16
2011-03-16 16:38:00,4596,2011,3,16
2011-03-17 07:40:00,4597,2011,3,17
2011-03-17 09:03:00,4598,2011,3,17
2011-03-17 09:13:00,4599,2011,3,17
2011-03-17 09:32:00,4600,2011,3,17
2011-03-17 09:49:00,4601,2011,3,17
2011-03-17 09:56:00,4602,2011,3,17
2011-03-17 09:57:00,4603,2011,3,17
2011-03-17 10:01:00,4604,2011,3,17
2011-03-17 10:02:00,4605,2011,3,17
2011-03-17 10:17:00,4606,2011,3,17
2011-03-17 10:26:00,4607,2011,3,17
2011-03-17 10:38:00,4608,2011,3,17
2011-03-17 10:52:00,4609,2011,3,17
2011-03-17 11:56:00,4610,2011,3,17
2011-03-17 12:00:00,4611,2011,3,17
2011-03-17 12:10:00,4612,2011,3,17
2011-03-17 12:15:00,4613,2011,3,17
2011-03-17 12:18:00,4614,2011,3,17
2011-03-17 12:37:00,4615,2011,3,17
2011-03-17 12:40:00,4616,2011,3,17
2011-03-17 12:47:00,4617,2011,3,17
2011-03-17 12:51:00,4618,2011,3,17
2011-03-17 12:53:00,4619,2011,3,17
2011-03-17 13:13:00,4620,2011,3,17
2011-03-17 13:20:00,4621,2011,3,17
2011-03-17 13:23:00,4622,2011,3,17
2011-03-17 13:27:00,4623,2011,3,17
2011-03-17 13:34:00,4624,2011,3,17
2011-03-17 13:55:00,4625,2011,3,17
2011-03-17 13:58:00,4626,2011,3,17
2011-03-17 14:12:00,4627,2011,3,17
2011-03-17 14:19:00,4628,2011,3,17
2011-03-17 14:24:00,4629,2011,3,17
2011-03-17 14:39:00,4630,2011,3,17
2011-03-17 14:47:00,4631,2011,3,17
2011-03-17 15:03:00,4632,2011,3,17
2011-03-17 15:34:00,4633,2011,3,17
2011-03-17 15:41:00,4634,2011,3,17
2011-03-17 15:42:00,4635,2011,3,17
2011-03-17 15:46:00,4636,2011,3,17
2011-03-17 15:47:00,4637,2011,3,17
2011-03-17 15:48:00,4638,2011,3,17
2011-03-17 15:49:00,4639,2011,3,17
2011-03-17 16:00:00,4640,2011,3,17
2011-03-17 16:07:00,4641,2011,3,17
2011-03-17 16:10:00,4642,2011,3,17
2011-03-17 16:11:00,4643,2011,3,17
2011-03-17 16:23:00,4644,2011,3,17
2011-03-17 16:33:00,4645,2011,3,17
2011-03-17 16:38:00,4646,2011,3,17
2011-03-17 16:58:00,4647,2011,3,17
2011-03-17 17:13:00,4648,2011,3,17
2011-03-17 17:14:00,4649,2011,3,17
2011-03-17 17:16:00,4650,2011,3,17
2011-03-17 17:17:00,4651,2011,3,17
2011-03-17 17:26:00,4652,2011,3,17
2011-03-17 18:03:00,4653,2011,3,17
2011-03-17 18:11:00,4654,2011,3,17
2011-03-17 18:13:00,4655,2011,3,17
2011-03-17 18:14:00,4656,2011,3,17
2011-03-17 18:16:00,4657,2011,3,17
2011-03-17 18:18:00,4658,2011,3,17
2011-03-17 18:20:00,4659,2011,3,17
2011-03-17 18:21:00,4660,2011,3,17
2011-03-17 18:22:00,4661,2011,3,17
2011-03-17 18:25:00,4662,2011,3,17
2011-03-17 18:27:00,4663,2011,3,17
2011-03-17 18:28:00,4664,2011,3,17
2011-03-17 18:29:00,4665,2011,3,17
2011-03-17 18:30:00,4666,2011,3,17
2011-03-17 18:31:00,4667,2011,3,17
2011-03-17 18:33:00,4668,2011,3,17
2011-03-17 18:42:00,4669,2011,3,17
2011-03-17 18:44:00,4670,2011,3,17
2011-03-17 18:46:00,4671,2011,3,17
2011-03-17 18:59:00,4672,2011,3,17
2011-03-17 19:01:00,4673,2011,3,17
2011-03-17 19:46:00,4674,2011,3,17
2011-03-17 19:47:00,4675,2011,3,17
2011-03-17 20:12:00,4676,2011,3,17
2011-03-17 20:18:00,4677,2011,3,17
2011-03-18 08:12:00,4678,2011,3,18
2011-03-18 08:31:00,4679,2011,3,18
2011-03-18 08:32:00,4680,2011,3,18
2011-03-18 09:17:00,4681,2011,3,18
2011-03-18 09:19:00,4682,2011,3,18
2011-03-18 09:55:00,4683,2011,3,18
2011-03-18 09:57:00,4684,2011,3,18
2011-03-18 09:59:00,4685,2011,3,18
2011-03-18 10:03:00,4686,2011,3,18
2011-03-18 10:06:00,4687,2011,3,18
2011-03-18 10:09:00,4688,2011,3,18
2011-03-18 10:11:00,4689,2011,3,18
2011-03-18 10:15:00,4690,2011,3,18
2011-03-18 10:16:00,4691,2011,3,18
2011-03-18 10:34:00,4692,2011,3,18
2011-03-18 10:37:00,4693,2011,3,18
2011-03-18 10:40:00,4694,2011,3,18
2011-03-18 11:01:00,4695,2011,3,18
2011-03-18 11:13:00,4696,2011,3,18
2011-03-18 11:24:00,4697,2011,3,18
2011-03-18 11:30:00,4698,2011,3,18
2011-03-18 11:39:00,4699,2011,3,18
2011-03-18 12:15:00,4700,2011,3,18
2011-03-18 12:18:00,4701,2011,3,18
2011-03-18 12:21:00,4702,2011,3,18
2011-03-18 12:26:00,4703,2011,3,18
2011-03-18 12:27:00,4704,2011,3,18
2011-03-18 12:35:00,4705,2011,3,18
2011-03-18 12:41:00,4706,2011,3,18
2011-03-18 12:55:00,4707,2011,3,18
2011-03-18 12:56:00,4708,2011,3,18
2011-03-18 12:57:00,4709,2011,3,18
2011-03-18 12:59:00,4710,2011,3,18
2011-03-18 13:08:00,4711,2011,3,18
2011-03-18 13:18:00,4712,2011,3,18
2011-03-18 13:19:00,4713,2011,3,18
2011-03-18 13:20:00,4714,2011,3,18
2011-03-18 13:25:00,4715,2011,3,18
2011-03-18 13:27:00,4716,2011,3,18
2011-03-18 13:32:00,4717,2011,3,18
2011-03-18 13:47:00,4718,2011,3,18
2011-03-18 13:51:00,4719,2011,3,18
2011-03-18 13:52:00,4720,2011,3,18
2011-03-18 14:02:00,4721,2011,3,18
2011-03-18 14:13:00,4722,2011,3,18
2011-03-18 14:14:00,4723,2011,3,18
2011-03-18 14:20:00,4724,2011,3,18
2011-03-18 14:51:00,4725,2011,3,18
2011-03-18 14:53:00,4726,2011,3,18
2011-03-18 14:54:00,4727,2011,3,18
2011-03-18 15:42:00,4728,2011,3,18
2011-03-18 15:43:00,4729,2011,3,18
2011-03-18 15:44:00,4730,2011,3,18
2011-03-18 15:54:00,4731,2011,3,18
2011-03-18 16:36:00,4732,2011,3,18
2011-03-18 17:07:00,4733,2011,3,18
2011-03-20 10:13:00,4734,2011,3,20
2011-03-20 10:17:00,4735,2011,3,20
2011-03-20 10:24:00,4736,2011,3,20
2011-03-20 10:28:00,4737,2011,3,20
2011-03-20 10:30:00,4738,2011,3,20
2011-03-20 10:33:00,4739,2011,3,20
2011-03-20 10:35:00,4740,2011,3,20
2011-03-20 10:37:00,4741,2011,3,20
2011-03-20 10:51:00,4742,2011,3,20
2011-03-20 10:53:00,4743,2011,3,20
2011-03-20 10:56:00,4744,2011,3,20
2011-03-20 11:19:00,4745,2011,3,20
2011-03-20 11:33:00,4746,2011,3,20
2011-03-20 11:37:00,4747,2011,3,20
2011-03-20 11:43:00,4748,2011,3,20
2011-03-20 11:46:00,4749,2011,3,20
2011-03-20 11:52:00,4750,2011,3,20
